date,adjusted_close
2016-02-25,18.15272331
2016-02-26,18.21402740
2016-02-29,18.04545021
2016-03-01,18.83469391
2016-03-02,18.86535072
2016-03-03,18.81937408
2016-03-04,18.88833809
2016-03-07,18.92664719
2016-03-08,18.88833809
2016-03-09,18.95730019
2016-03-10,18.95730019
2016-03-11,19.42472076
2016-03-14,19.32510185
2016-03-15,19.06457520
2016-03-16,19.75420761
2016-03-17,19.74655151
2016-03-18,19.95343971
2016-03-21,19.86914444
2016-03-22,19.77720070
2016-03-23,19.67758560
2016-03-24,19.71590042
2016-03-28,19.63927078
2016-03-29,19.89980316
2016-03-30,20.27526283
2016-03-31,20.07604027
2016-04-01,20.01474190
2016-04-04,19.80784607
2016-04-05,19.54732323
2016-04-06,19.63160324
2016-04-07,19.44004250
2016-04-08,19.37108040
2016-04-11,19.54732323
2016-04-12,19.59329605
2016-04-13,20.05305290
2016-04-14,19.38640594
2016-04-15,19.50900269
2016-04-18,19.53965569
2016-04-19,19.27912331
2016-04-20,19.24848175
2016-04-21,19.27912331
2016-04-22,19.21016121
2016-04-25,19.16419029
2016-04-26,19.16419029
2016-04-27,19.34809303
2016-04-28,18.51287460
2016-04-29,18.07609367
2016-05-02,18.15272331
2016-05-03,17.86920738
2016-05-04,17.94583130
2016-05-05,18.00713539
2016-05-06,17.93816948
2016-05-09,17.90752220
2016-05-10,17.92284393
2016-05-11,17.79257965
2016-05-12,17.61634254
2016-05-13,17.48607826
2016-05-16,17.70829391
2016-05-17,17.58569145
2016-05-18,18.02245903
2016-05-19,17.81556511
2016-05-20,18.32130051
2016-05-23,18.59715843
2016-05-24,18.75041008
2016-05-25,18.86535072
2016-05-26,18.99561501
2016-05-27,19.00327301
2016-05-31,18.94197655
2016-06-01,19.34809303
2016-06-02,19.29444885
2016-06-03,19.56264305
2016-06-06,19.51667213
2016-06-07,19.96876335
2016-06-08,20.17565727
2016-06-09,20.09903336
2016-06-10,19.81551361
2016-06-13,19.63927078
2016-06-14,19.59329605
2016-06-15,19.80018806
2016-06-16,19.81551361
2016-06-17,19.80784607
2016-06-20,20.20630455
2016-06-21,20.37488174
2016-06-22,20.33656693
2016-06-23,20.54345703
2016-06-24,19.67758560
2016-06-27,19.79603767
2016-06-28,20.08224869
2016-06-29,20.51156235
2016-06-30,20.85342407
2016-07-01,21.09192848
2016-07-05,20.87726784
2016-07-06,20.78981972
2016-07-07,20.91702080
2016-07-08,21.25093079
2016-07-11,21.62459183
2016-07-12,21.44173813
2016-07-13,21.37813377
2016-07-14,21.55303764
2016-07-15,21.47354507
2016-07-18,21.97440147
2016-07-19,21.68024445
2016-07-20,21.90284729
2016-07-21,21.84719849
2016-07-22,22.05390358
2016-07-25,22.14930344
2016-07-26,22.52296448
2016-07-27,22.34011269
2016-07-28,22.37190819
2016-07-29,22.08571243
2016-08-01,22.75352097
2016-08-02,22.38781357
2016-08-03,22.38781357
2016-08-04,22.57861900
2016-08-05,22.88867760
2016-08-08,23.12718391
2016-08-09,23.37364006
2016-08-10,23.23053741
2016-08-11,23.16693306
2016-08-12,23.24643898
2016-08-15,23.36568832
2016-08-16,23.11923218
2016-08-17,23.03973389
2016-08-18,23.18283272
2016-08-19,22.76941872
2016-08-22,22.57861900
2016-08-23,22.65811920
2016-08-24,22.57066727
2016-08-25,22.73762512
2016-08-26,22.76941872
2016-08-29,22.81712723
2016-08-30,22.75352097
2016-08-31,22.84892464
2016-09-01,23.02382660
2016-09-02,23.16693306
2016-09-06,23.44519043
2016-09-07,23.70754623
2016-09-08,23.68370247
2016-09-09,22.72967339
2016-09-12,23.04768181
2016-09-13,22.65017700
2016-09-14,22.75352097
2016-09-15,23.19873619
2016-09-16,22.98408318
2016-09-19,23.79500008
2016-09-20,23.77114868
2016-09-21,24.24816322
2016-09-22,24.37537193
2016-09-23,23.94605827
2016-09-26,23.72345161
2016-09-27,24.16865921
2016-09-28,24.11301041
2016-09-29,24.16865921
2016-09-30,24.31971359
2016-10-03,24.42307091
2016-10-04,24.16070747
2016-10-05,24.27201653
2016-10-06,24.46282387
2016-10-07,24.78877831
2016-10-10,24.86828232
2016-10-11,24.43101692
2016-10-12,24.92393303
2016-10-13,24.27201653
2016-10-14,24.37537193
2016-10-17,24.30381203
2016-10-18,24.53437233
2016-10-19,24.62977409
2016-10-20,24.69337463
2016-10-21,24.70927620
2016-10-24,24.97163391
2016-10-25,25.08294106
2016-10-26,24.81263351
2016-10-27,24.46282387
2016-10-28,24.46282387
2016-10-31,24.72517967
2016-11-01,24.41511917
2016-11-02,24.16070747
2016-11-03,24.07326126
2016-11-04,24.04146194
2016-11-07,24.92393303
2016-11-08,24.91598320
2016-11-09,24.31971359
2016-11-10,23.40544319
2016-11-11,23.79500008
2016-11-14,22.93638039
2016-11-15,23.21463585
2016-11-16,23.73934937
2016-11-17,23.42929077
2016-11-18,23.42929077
2016-11-21,23.57239723
2016-11-22,23.77910042
2016-11-23,23.76319885
2016-11-25,23.58034515
2016-11-28,23.58034515
2016-11-29,23.49289703
2016-11-30,23.60419083
2016-12-01,22.69787025
2016-12-02,22.94432831
2016-12-05,23.07152939
2016-12-06,23.46109390
2016-12-07,23.79500008
2016-12-08,23.88245583
2016-12-09,23.94605827
2016-12-12,23.77114868
2016-12-13,24.13686562
2016-12-14,23.74729729
2016-12-15,23.97785378
2016-12-16,23.43723869
2016-12-19,23.27029037
2016-12-20,23.30209160
2016-12-21,23.16693306
2016-12-22,22.84892464
2016-12-23,23.09538460
2016-12-27,23.13513565
2016-12-28,23.15103340
2016-12-29,23.15897942
2016-12-30,22.85688019
